date,val1,val2
2011-04-14,208.5669948267318,492.492821135338
2011-04-15,166.09233733714942,474.6577036731652
2011-04-16,200.64224508170093,470.18130693019856
2011-04-17,157.10575610127273,463.8139869475548
2011-04-18,157.3623269232655,461.72727139261417
2011-04-19,153.08905969036908,458.4511279340963
2011-04-20,191.45575445753303,445.6328649340645
2011-04-21,164.13238108468872,446.3271063995608
2011-04-22,192.43476129270812,460.56361961946095
2011-04-23,191.0657970301358,460.422523933111
2011-04-24,141.28443806074654,465.9547697198463
2011-04-25,151.9267918578673,437.35393965426334
2011-04-26,146.7839308411204,438.4621919605223
2011-04-27,167.4227474290257,443.13106081214335
2011-04-28,147.41816106260177,435.78470115887075
2011-04-29,160.20011633511587,438.7599886301554
2011-04-30,127.4278978764622,461.346483215546
2011-05-01,166.42391476038546,442.8494967466908
2011-05-02,165.8417172857809,443.4630341894102
2011-05-03,171.4897242216954,460.02624442534767
2011-05-04,150.40024774543878,460.69730756601984
2011-05-05,158.86303697443913,423.5188627037705
2011-05-06,160.40724317837106,435.4370001530449
2011-05-07,148.3910523146898,447.93013673248856
2011-05-08,118.42988242036736,451.2201221492073
2011-05-09,135.73889664853047,443.95587657879736
2011-05-10,119.64603317264891,449.1577506766711
2011-05-11,129.95137734541106,451.15265687022844
2011-05-12,129.87998711418436,434.21418734002896
2011-05-13,117.32243918969813,428.67199096143025
2011-05-14,114.05415667048091,452.30387567334145
2011-05-15,140.49529211917775,425.6602023572091
2011-05-16,140.61198013876978,419.65613586319296
2011-05-17,148.41311864864116,435.65430898476694
2011-05-18,122.51807738887223,428.0147900793337
2011-05-19,117.98078258742406,420.8274429686779
2011-05-20,152.49156066927824,445.4242806782474
2011-05-21,140.77932927257996,413.5341373729691
2011-05-22,153.4952267901893,407.51234139403323
2011-05-23,149.9312260035202,406.65496990144726
2011-05-24,121.62122393186544,415.77918188979925
2011-05-25,159.17620895568785,445.7683958492123
2011-05-26,163.0423905988985,442.8902839931429
2011-05-27,147.95872167968798,413.7676715443248
2011-05-28,163.64233666581902,416.63400687922166
2011-05-29,151.91274004433336,417.49800549094834
2011-05-30,161.454456209451,417.02131963365366
2011-05-31,156.01784858905427,435.72729329568614
2011-06-01,139.5690083730302,426.20643456032593
2011-06-02,169.96077629347295,402.81637423056543
2011-06-03,175.06120508630366,429.6146191419204
2011-06-04,174.8392505220759,432.3998953191522
2011-06-05,177.0230497451691,406.3549388741706
2011-06-06,152.29821888038848,433.7332051891193
2011-06-07,153.93767220763243,398.2042480721219
2011-06-08,147.14769106205293,427.7561013029278
2011-06-09,186.22902806024476,397.92087731170756
2011-06-10,179.64084590330796,421.66670825084816
2011-06-11,176.13664557819982,400.17227696849983
2011-06-12,176.21069811879516,425.72441297769586
2011-06-13,190.86896329834389,426.77908562319084
2011-06-14,179.72873834824088,396.7429064174619
2011-06-15,207.952728041146,432.39897779463206
2011-06-16,205.23952711505788,429.6019551829842
2011-06-17,216.24156716043908,410.84318172294985
2011-06-18,188.8781792489534,413.0309978752014
2011-06-19,199.61215429738627,420.5415307678826
2011-06-20,203.15980555996194,434.74311182046904
2011-06-21,209.2178062232202,431.6240290150814
2011-06-22,192.04797949938202,402.4958924292725
2011-06-23,193.9421056459124,423.78933113169774
2011-06-24,232.16540954688824,413.7532549748862
2011-06-25,209.18242404021115,422.2764909440541
2011-06-26,234.30099613989276,398.9896421333895
2011-06-27,218.18949254094417,435.49032993263904
2011-06-28,247.69297952224088,425.8374501599407
2011-06-29,218.91186800556906,419.70319410487866
2011-06-30,219.79783251194968,400.9678654606104
2011-07-01,256.43585229800783,429.8474540044787
2011-07-02,229.07357070794492,398.40332277846835
2011-07-03,236.9524976705291,416.56963046355196
2011-07-04,239.69698770963612,398.8867506713398
2011-07-05,239.63283210172912,415.0988201477812
2011-07-06,261.3822995608836,398.8326449008852
2011-07-07,282.1081154352163,402.8557895448207
2011-07-08,267.73734431952784,416.9184156615518
2011-07-09,273.9812729848112,404.8805981338521
2011-07-10,293.6682954931908,438.9910757843116
2011-07-11,294.38582396170426,398.61409166903434
2011-07-12,271.8336991328245,399.4494911479943
2011-07-13,266.58256039416574,427.6009603771654
2011-07-14,309.21520618588414,418.01633940815395
2011-07-15,313.25894016250464,414.55974364850346
2011-07-16,296.7377351471012,414.1057562062406
2011-07-17,313.8001734024916,424.3535208037978
2011-07-18,304.5724036352595,413.49382058890785
2011-07-19,316.6840166454551,402.50556419631874
2011-07-20,286.2225679884326,436.1654969855009
2011-07-21,305.8074527128215,433.6024287046673
2011-07-22,293.3851541877325,420.2464616950829
2011-07-23,294.86483988924743,437.56639479173845
2011-07-24,309.300932553093,409.82635333666184
2011-07-25,326.3305095610768,442.3035380201879
2011-07-26,316.6237957614976,441.3362660403742
2011-07-27,308.29829819043096,436.6438966987564
2011-07-28,318.8764904688158,438.1934164787806
2011-07-29,316.74110690747693,429.2021579480343
2011-07-30,313.098950908468,411.5787310279635
2011-07-31,351.91911279025527,420.79160807113504
2011-08-01,332.07583566695945,419.8063525456703
2011-08-02,326.14536058004126,416.6569361541247
2011-08-03,356.13461613236916,442.36004909882587
2011-08-04,325.1618592712518,442.1843161598945
2011-08-05,351.35653822014564,436.8201495595446
2011-08-06,352.1240313736167,426.28248332812615
2011-08-07,364.71229395059896,453.689759395863
2011-08-08,362.6689637968071,424.18949369565513
2011-08-09,351.43451780871607,419.65471129107806
2011-08-10,333.9951085189188,447.8428378900704
2011-08-11,354.28754830141037,446.1426116785088
2011-08-12,344.7965266242352,454.56079147055885
2011-08-13,372.40090550548143,424.41215917121536
2011-08-14,372.61100444912506,463.1106055081898
2011-08-15,370.93043368809253,463.4411861261813
2011-08-16,354.9729708667627,446.73819611370203
2011-08-17,346.35526562492396,452.57741122126873
2011-08-18,340.373318889186,450.8196159868442
2011-08-19,344.63172279772266,435.93208651430126
2011-08-20,342.9685783187952,466.55148759171595
2011-08-21,353.4294110812632,478.8229063572449
2011-08-22,342.0851337081754,452.8117319109958
2011-08-23,356.8296988228691,459.5849545373332
2011-08-24,344.6916632883508,447.44289862142415
2011-08-25,367.68718114762254,456.08338860615703
2011-08-26,361.541538934539,478.2458018330156
2011-08-27,334.78479446800657,480.8503975128225
2011-08-28,332.17129601947744,452.96577292026814
2011-08-29,347.22318596648506,483.69504348325665
2011-08-30,362.45859795069777,485.60223267834175
2011-08-31,333.08925009232627,454.9234105202088
2011-09-01,350.68128291120865,473.37310231230964
2011-09-02,329.7303854733748,458.83260557664073
